date,total_revenue
2020-11-06,8799.662145
2020-11-07,3199.2728953
2020-11-08,3739.3941713
2020-11-09,3958.9566737
2020-11-10,6156.5856138
2020-11-11,6655.5921419
2020-11-12,6040.33525
2020-11-13,10100.3261882
2020-11-14,5197.3567074
2020-11-15,9170.2250591
2020-11-16,8898.0048401
2020-11-17,7608.5726918
2020-11-18,6004.3989943999995
2020-11-19,6665.1097478
2020-11-20,5552.0187934
2020-11-21,5235.9836137
2020-11-22,7466.1852835
2020-11-23,7251.8409823
2020-11-24,7378.9603112
2020-11-25,6160.331351
2020-11-26,6195.652921
2020-11-27,12175.1821902
2020-11-28,8405.989704
2020-11-29,9877.7955342
2020-11-30,8299.0060041
2020-12-01,4670.4383233
2020-12-02,4694.9563924
2020-12-03,5397.6512194
2020-12-04,4474.8516464
2020-12-05,4122.7190162
2020-12-06,6031.984267
2020-12-07,7763.3599402
2020-12-08,7801.9009164
2020-12-09,9739.3355133
2020-12-10,8408.4757607
2020-12-11,8513.3583329
2020-12-12,6254.4363451
2020-12-13,8231.1559873
2020-12-14,10318.7371766
2020-12-15,8630.5550098
2020-12-16,7107.5959457
2020-12-17,5571.0034728
2020-12-18,4039.9578023999998
2020-12-19,4158.8841213
2020-12-20,3528.0286587
2020-12-21,4701.8463692
2020-12-22,4795.9166395
2020-12-23,2244.4705356
2020-12-24,4358.225082
2020-12-25,5946.3736555
2020-12-26,4219.1591032
2020-12-27,4102.9982312
2020-12-28,6224.1785424
2020-12-29,5982.9546324
2020-12-30,5594.2606117
2020-12-31,2287.239821
2021-01-01,3504.918015
2021-01-02,4502.7976715
2021-01-03,5917.4743749
2021-01-04,6966.4707482
2021-01-05,4952.0203526
2021-01-06,5633.6890439
2021-01-07,5346.9159663
2021-01-08,4508.3404253
2021-01-09,4218.6093065000005
2021-01-10,5557.8212198
2021-01-11,5537.5281341
2021-01-12,4343.5132921
2021-01-13,4031.0470366
2021-01-14,4281.7734484
2021-01-15,3532.4523747
2021-01-16,3305.9649233
2021-01-17,4007.7728289
2021-01-18,3804.2723639
2021-01-19,4051.4182931
2021-01-20,4838.0891988
2021-01-21,3832.486861
2021-01-22,3316.8565504
2021-01-23,3365.028617
2021-01-24,3564.5794682
2021-01-25,3912.9420643
2021-01-26,2673.2505343
2021-01-27,3025.5225958
2021-01-28,5680.147898
2021-01-29,2871.4859539
2021-01-30,3097.7616763
2021-01-31,3858.9576131
2021-02-01,3757.2274816999998
2021-02-02,3101.7138577
2021-02-03,4321.6258052
2021-02-04,4573.6824623
2021-02-05,4233.621719
2021-02-06,4495.7911008
2021-02-07,5740.6623049
2021-02-08,5166.8711272
2021-02-09,4518.3577744
2021-02-10,3382.8146397
2021-02-11,2335.6126672
2021-02-12,2769.7955511
2021-02-13,1964.62733
2021-02-14,2430.7429184000002
2021-02-15,3284.6609209
2021-02-16,2494.5631554
2021-02-17,3259.2253631
2021-02-18,3471.5597473000003
2021-02-19,3262.5497147
2021-02-20,3091.5428326
2021-02-21,4663.1592473
2021-02-22,4869.8290905
2021-02-23,5033.2277945
2021-02-24,5190.3177581
2021-02-25,5868.880087
2021-02-26,4608.910877
